"Gene.ID"	"Incipient"	"Moderate"	"Severe"
10928	0.48187938	0.213479499	1.242359613
10929	0.430744264	0.772581537	0.422532852
10930	1.299457019	0.010392353	1.391047658
10933	0.069987861	2.534903252	0.218891895
10934	0.049877791	0.578016518	0.788653361
10935	0.116027173	0.627325549	0.998925041
10936	0.459589013	0.627023511	0.41255313
10938	0.540373255	1.554881077	2.679625821
10939	0.366495994	1.287223378	0.01298554
10940	1.089301307	0.403357261	0.127351159
10942	0.278546172	0.317137502	0.902457209
10943	0.572390276	0.711350223	0.745541065
10944	0.65977224	0.240242837	1.182048498
10945	0.011647063	0.16984997	0.887276385
10946	0.16954896	0.156235295	0.652582118
10947	0.086508408	0.490901359	0.124788897
10948	0.472998688	0.667668238	0.315108932
10949	0.317178728	0.543861126	0.577872912
10950	1.027199076	1.760229786	2.412206336
10951	0.375673968	0.001062145	0.657950355
10952	0.196257305	0.798910189	0.406049256
10953	0.312753013	1.954413825	0.237382408
10954	0.948397643	0.097017502	0.377589237
10955	0.492501507	1.504168374	2.019120738
10956	0.172923647	1.09498823	0.753072443
10957	0.266324653	0.4092553	0.180762137
10959	0.39838916	0.347750452	1.476379146
10960	0.407059902	0.633299637	1.025136754
10961	0.577674384	1.067281922	0.626882977
10962	0.342939466	1.401905436	1.485014389
10963	0.135531161	0.069114424	0.26271593
10964	0.21797526	0.003937415	0.397654341
10966	0.533409222	0.873519712	0.359530933
10969	0.158870138	0.715379224	0.757050139
10970	0.821814465	0.908308547	0.712346215
10971	0.533148102	0.642196	0.38796564
10972	0.370270368	0.350798953	0.177572328
10973	1.018265348	0.849995067	1.968309033
10974	0.22048027	1.288283662	0.105621651
10975	0.369063699	0.265592634	1.693720791
10978	0.163159991	0.359121231	0.06982448
10979	0.436477962	0.724864032	0.780380818
10980	0.156624207	0.421492818	1.024870782
10981	0.071482937	0.282859628	0.658220179
10982	0.590964414	1.05599533	0.317206633
10983	0.171045457	0.160879716	2.074103758
10985	0.390761809	0.932912688	0.05513794
10987	0.593731241	1.942962785	1.331067999
10988	0.866656683	1.277768274	0.59833555
10989	1.20346624	1.253763736	0.625808582
10990	0.096942484	0.532529323	0.208329544
10991	0.686401003	0.007420567	0.340499439
10992	0.360841465	0.08103526	0.432887674
10993	0.496547369	0.140267711	0.575366875
10994	0.947721059	1.032395312	1.103631866
10998	0.113096981	0.244632136	0.692698899
11000	0.630834457	0.203213179	0.29847104
11001	0.66472423	1.308340485	0.876260173
11004	0.863959833	0.405539634	1.137609792
11005	0.020225728	1.83614017	0.297732499
11006	0.417830784	0.654982804	0.431214311
11007	1.045414389	0.79573153	0.455740581
11009	1.075178231	0.673128043	1.922816791
11010	0.588811796	1.289791172	0.795589688
11011	0.568533819	0.804018177	0.140024237
11012	1.282492222	0.002961479	0.094150561
11014	2.484422584	0.948775927	1.037846321
11015	1.382289738	0.746905328	1.921491309
11016	1.118988146	0.302958881	0.28680793
11017	1.50164209	2.111002466	1.29450284
11018	1.027440131	0.290018025	0.421598964
11019	0.296027657	0.087039301	0.109236345
11020	0.718658041	1.308553659	0.99183613
11021	0.434234719	0.325247681	1.742341749
11022	0.138201749	0.721511553	0.348540759
11024	0.7199131	0.548098989	0.536913257
11025	0.497628176	0.591825403	0.533949876
11026	0.196186627	1.211226712	1.029770194
11027	1.04746065	1.230004437	0.984835046
11030	0.273661741	0.749806453	1.239686918
11031	0.389325249	2.411023571	2.016079142
11033	0.113584868	0.208972048	0.654116846
11034	0.617536293	0.949335203	0.702122545
11037	0.732466033	2.558495273	3.205146129
11039	1.038421169	1.318147146	0.902777074
11040	0.151912555	0.112291404	0.038042501
11041	0.668660691	0.900932326	1.061077668
11043	0.454360927	0.283477098	0.99494622
11044	0.235035232	0.037255742	0.060052369
11045	0.743628074	0.160723088	0.049216067
11046	0.249712122	0.411303415	0.3562601
11047	0.274485155	0.319715977	0.044695531
11049	0.437603819	0.168972518	0.527380132
11051	1.047631072	0.900473371	0.176396533
11052	0.223912674	1.021249411	0.64161488
11054	0.732781051	3.155568182	0.533760294
11055	0.128736227	0.432160249	0.352768844
11056	0.514582426	0.590605799	0.294918946
11057	0.72014085	0.826782504	0.872869867
11059	0.473813152	0.290263924	1.680225039
11060	1.605938449	0.319726668	1.837462656
11061	0.819128484	0.815673402	1.022681277
11062	0.891371254	2.533293084	1.497726494
11063	0.302192835	0.504424949	0.389742831
11064	0.273628719	0.029557447	0.145366464
11065	0.393797819	0.155528355	0.982828757
11066	0.066599437	0.874314235	0.556534622
11067	0.734609421	0.102267697	0.448891595
11068	0.223851054	0.226279862	0.296595822
11069	0.108464861	0.192542988	1.638047654
11070	0.20888256	0.050762391	0.335466659
11072	0.660928642	0.632173899	0.358516642
11073	0.081359018	0.717143352	0.513656108
11074	1.085687853	0.98527877	3.171505734
11075	0.329860683	1.274289137	1.74218811
11076	0.355422077	0.031912894	0.977963417
11077	0.617689292	1.042885804	0.365359319
11078	0.563112183	0.977009892	1.406759093
11079	0.406717146	0.960172003	1.84632898
11080	0.683163413	0.17583309	0.231114762
11081	0.197784084	0.192660577	0.412427509
11082	0.3502613	0.003955369	0.185724386
11083	1.260529003	1.315959555	0.470427479
11085	0.326551819	0.59242358	0.718726887
11086	1.162888771	0.800904794	0.635569566
11092	0.235490241	0.291371535	0.371548083
11093	0.178338027	0.275976957	0.512762478
11094	1.004824866	1.464647336	1.734578785
11095	0.771085822	0.609034447	0.410740873
11096	1.277434032	0.258543897	0.774452945
11097	0.45291995	0.812088903	1.372608435
11098	0.017743976	0.162969238	0.638229226
11099	0.944310919	0.506242554	1.256259015
11100	1.442239754	1.56187091	1.834708091
11102	0.386826493	0.213850888	0.410771835
11103	0.205136698	0.285919578	1.083346596
11104	0.432282445	0.276862495	0.421729619
11107	0.090028477	0.347560082	1.133867593
11108	0.388770926	1.023114601	0.9815153
11113	0.041669273	0.266796901	0.370415419
11116	0.444301143	1.309219912	0.690250137
11117	0.237971388	0.192560897	1.15555829
11118	0.434390739	0.858446124	0.881011786
11119	1.906373474	1.345413152	2.310227076
11120	0.95828043	1.38546017	1.28074715
11122	0.143539651	0.536852844	1.911698237
11123	0.538550521	0.65775659	0.643053159
11124	0.568328123	0.045268762	2.582179185
11126	0.330123159	0.081227951	0.827833278
11127	0.215624806	1.541715864	0.188812939
11129	0.40860212	0.550493193	1.308588534
11130	0.004685156	1.368439464	0.334343947
11131	0.101127724	0.090807686	0.5445855
11132	0.105416511	0.696122426	1.196890035
11133	0.823002908	0.632368227	1.172043315
11135	0.672163794	1.46339226	0.354097406
11136	0.013703127	0.108940004	0.088885665
11137	0.329799153	1.432556053	0.322903834
11138	1.15287408	0.845561516	1.561154068
11140	0.089299446	0.510192933	0.811565701
11141	0.213202207	1.314180489	1.159278986
11142	0.387846396	0.138886711	0.154762056
11143	0.362563219	1.77247162	0.294310468
11144	1.224128282	0.613205068	1.030525262
11145	3.48e-05	0.025639021	0.029149836
11146	0.289819432	0.368539815	0.039923562
11147	0.103089742	0.613275759	0.726721017
11148	1.223606562	0.517042757	0.588387408
11151	0.37148344	0.065261539	1.250396876
11152	0.82971162	0.908467484	1.570448494
11153	0.192605919	0.419107052	1.737841149
11154	0.689672216	1.004162463	1.257029165
11155	0.564477177	0.793697105	0.59914188
11156	0.163533991	0.702246982	1.320171747
11157	0.084071717	0.466381624	0.022049143
11159	0.278326071	0.214546747	0.252691692
11160	0.852026528	1.129362961	1.330397816
11161	0.976424031	0.666498121	3.151389729
11162	0.93616383	0.245614917	0.229860972
11165	0.11829503	0.036961459	0.507074828
11166	1.245345281	0.272727164	1.381013011
11167	0.128375987	0.181727837	0.459477347
11168	0.299953232	0.502339628	1.141884327
11169	0.685314148	0.603680991	0.822721577
11170	0.360909081	2.392240005	2.194291695
11171	0.262159419	1.763529424	0.579099196
11172	0.856641128	1.515844114	0.509075708
11173	0.41737156	0.379057605	1.039550267
11174	0.82782707	0.051906405	1.648764329
11176	0.356604614	1.25405408	0.313633026
11177	0.253677232	1.278762768	0.707847651
11178	0.797912446	1.023870076	3.774279884
11179	0.500358103	0.956362278	1.163137712
11180	0.251456004	1.002941195	1.00362284
11181	1.045565777	0.712257007	0.264037178
11182	0.107300145	0.053179461	0.744660517
11183	0.195233446	1.44537081	0.589189048
11184	1.865015957	1.514555674	1.418359564
11186	0.077416717	0.80509768	0.003183024
11187	0.628353546	1.885030654	0.761212166
11188	0.29934812	0.135530266	0.428825312
11189	0.200636441	0.184745094	0.815702519
11190	1.238959983	0.689738208	1.152009817
11191	0.395538117	0.518158332	0.017538573
11193	0.610142205	1.343835048	0.743620428
11194	0.427077051	0.242494778	0.658339743
11196	0.369097978	1.026290046	1.211615073
11197	0.60287365	3.169172759	2.364895522
11198	0.018089254	0.573770567	0.346158093
11199	0.501682662	0.256329648	0.952689062
11200	0.14723127	0.306686763	0.865832848
11201	0.377885278	0.140187967	0.145553539
11202	0.455823642	0.076825157	0.256832454
11211	0.130683086	0.413033224	0.923114073
11212	0.936980802	1.58621981	1.25831783
11213	0.35788058	1.259796655	1.165012877
11214	1.293994883	1.113354248	2.139469868
11215	0.50741571	1.544594059	1.602344773
11216	0.164523939	0.005338773	0.188019315
11219	0.015978499	0.250069347	1.913943071
11221	1.239266625	2.016543766	0.66147582
11222	0.332424458	1.508027194	1.717059929
11223	0.726066023	0.661047656	0.47510159
11224	0.330370459	0.016157209	0.646013619
11226	0.012604684	0.265388302	1.145319375
11228	0.672497335	2.042833504	0.584120249
11230	0.629989614	1.723320115	0.985244628
11231	0.49236606	1.147290983	1.101884091
11232	1.512519204	1.670413432	0.317948125
11234	0.044974438	0.002408618	0.081296688
11235	0.217299606	0.824674414	1.120540275
11236	1.55858779	0.605538549	0.583497908
11237	0.533964876	0.269809667	0.458402729
11238	0.918698937	0.393928152	0.993812119
11240	0.536486951	1.202036338	0.07224606
11243	0.741115384	1.021371993	0.316577532
11245	0.114103658	0.178110929	0.033577128
11247	0.140278858	0.252131509	0.251238908
11248	0.469137575	0.246702863	0.29761419
11250	0.206022349	0.094466756	0.123052894
11251	0.298535677	0.268313231	1.405356007
11252	0.134242307	0.353336122	1.209332431
11253	0.0969592	1.461653187	0.142578436
11254	0.042661129	0.470409616	0.205181584
11255	0.363228499	0.966355944	1.878037627
11257	0.70369075	0.824040126	0.622065862
11258	0.094354111	1.013768573	0.435531162
11259	0.018499114	0.105362785	0.139354586
11260	0.059319587	2.505006858	0.074205293
11261	0.241521018	1.261455078	1.068581655
11262	0.813985523	0.003016849	0.230293226
11264	0.642246158	0.727747824	1.310044116
11266	0.232440035	0.155351821	0.011154255
11267	0.299901117	0.331045718	0.230188348
11272	0.224589401	0.88152477	0.446397685
11273	0.298639428	0.419779994	0.627695807
11274	0.015629823	0.165961016	0.336153672
11275	0.728440909	0.288559402	0.040303933
11276	0.426912865	0.773895558	1.286167633
11278	0.618358945	0.997502333	0.36362864
11279	0.42715055	0.244278068	0.086505177
11280	0.450740051	0.621604092	0.34313865
11281	0.827089964	0.083520928	0.71776786
11282	0.320748024	0.536290834	0.424079925
11283	0.152005401	0.525749655	0.06006332
11284	0.024901223	0.867118056	0.312097469
11285	0.141583944	0.902565766	0.244699483
11309	1.202781453	0.782798565	0.449741065
11311	0.324685859	0.755635645	1.212498861
11313	0.817619493	0.454877228	0.094883752
11314	0.676146292	0.616824361	0.346817914
11315	0.065663527	0.178732494	0.373921711
11316	0.566049644	0.545509789	0.647905357
11317	0.384194853	0.582600243	0.135921809
11318	0.100685476	0.500759779	0.295444843
11319	0.431641124	0.821262363	0.154467007
11320	0.323805982	0.066231939	0.361261097
11321	0.030537375	0.239961969	0.401767533
11322	0.154480452	0.136187083	1.272385497
11325	0.060176131	0.531785314	0.439628875
11326	0.007554517	0.008560183	0.198847116
11328	1.327541993	0.253284959	0.015242878
11329	0.99302569	1.016048168	0.522938191
11330	0.353046614	0.057907743	1.603052985
11331	0.085907451	0.083595599	0.414417726
11332	0.193678751	1.492969857	0.737208056
11333	0.113339779	0.488343639	0.166358039
11334	1.097501007	0.82792589	1.200583676
11335	0.728160272	0.590063058	0.434247776
11336	0.006249885	0.66433207	0.126635226
11337	0.161341035	0.284110976	0.310018244
11338	0.652021801	1.091295187	0.435997582
11339	0.232401613	0.252617132	0.288313106
11340	0.72667515	0.605468268	1.436698092
11341	0.408234126	1.016790488	1.194826257
11342	0.225033296	0.104817661	0.228816496
11343	0.021737971	1.490387646	0.432976198
11344	0.342993241	0.170239624	0.118160326
11345	0.191773432	0.795034512	0.284825974
11346	0.739015471	0.452725249	0.483038807
22794	0.612295405	2.338907004	2.557868276
22795	0.666157421	0.019791188	0.613159366
22796	0.408546	0.410704013	2.158091063
22797	0.358865681	0.186165259	1.140698798
22798	0.530185133	0.799999812	0.158633672
22800	0.310490792	0.482748951	0.452805916
22802	0.036728265	0.542867828	0.173068097
22806	1.414981167	0.046234978	0.395932694
22807	0.640250968	0.12620623	0.415555911
22808	0.327158851	1.114453277	0.327599497
22809	0.658754436	0.398767894	1.373019679
22818	0.552435188	2.28807793	0.330917475
22820	0.235405048	0.164817541	1.130650057
22821	0.261869236	0.651877224	0.619607071
22822	1.036132322	0.798109811	1.052775878
22823	0.508708589	0.547879217	1.502028149
22824	1.174943034	1.68087332	0.715849155
22826	0.390571544	0.355323351	1.843448305
22827	0.177400922	0.007568745	0.018876383
22828	0.027338869	0.896909435	1.280657914
22829	0.218711826	0.545845055	0.201104302
22832	0.439169116	0.392679894	1.05374617
22833	0.298953451	0.88062046	0.979970039
22834	0.775908187	0.783385673	1.030135603
22835	0.019600698	0.34827538	0.511042978
22836	0.354859824	1.541114334	1.201561126
22837	1.501063273	0.913336711	1.374610937
22838	0.141497684	0.336906799	0.633871755
22839	0.399081085	0.457187027	1.503537594
22841	0.216227245	0.133178119	1.040513221
22843	0.187572038	0.70851118	0.23391291
22844	0.3919488	1.114347329	1.023823553
22845	0.197487799	0.881249543	0.126798367
22846	0.293168946	0.057826437	0.268182904
22847	0.298489248	0.561569994	0.690636752
22848	1.086602322	1.807098313	2.108011478
22849	0.379401951	0.035769323	0.533389362
22850	1.315908147	1.944677565	1.769701549
22852	0.232588607	0.651937352	0.721133399
22853	0.292572419	0.597212037	0.058729754
22854	0.126318104	0.137254534	1.000342315
22856	0.935487316	1.128513372	0.038237201
22858	0.426428584	0.122424992	0.098685884
22859	0.547718732	0.865302911	1.943920101
22861	0.380292505	1.1651394	0.838030707
22862	0.366485963	0.477487142	0.960977886
22863	1.352467791	0.223236521	1.132568589
22864	0.035301178	0.76730191	1.100717503
22865	0.596252731	0.574115419	0.494442249
22866	0.205639305	1.138867518	0.812349399
22868	1.410981904	1.621480732	0.945243081
22869	0.492215327	0.116561585	0.319272489
22870	0.085693715	0.047592322	0.483329576
22871	0.543531382	0.889459331	1.38652592
22872	0.830650168	1.002891124	2.114726496
22873	0.832556458	0.602981638	2.956137294
22874	0.069227356	1.277981369	0.218329442
22875	0.125864575	0.856430211	0.604802041
22876	0.921570067	0.784875879	1.552380791
22877	0.712062581	0.44009981	0.793549317
22878	0.114368258	0.287090208	0.895859466
22879	0.653535937	1.018591508	0.500850763
22880	0.213727372	0.401973345	0.062419327
22881	0.699299077	0.507592505	1.093834954
22882	0.159700466	1.34975232	0.751674615
22883	0.266123391	0.324314901	0.738201575
22884	0.488129085	0.278375402	0.174525574
22885	0.984480612	2.947078008	0.299211267
22887	0.827568503	1.208690308	1.359599486
22888	1.063136324	0.543872784	0.449257219
22889	0.191808367	0.776064232	0.450678959
22890	0.617103566	0.064760913	0.283408912
22891	0.063784328	0.338912579	1.414683221
22893	0.473813907	0.519984202	0.2910797
22894	2.482740217	0.065431725	0.169540909
22895	0.165033177	0.253312677	1.657949017
22897	1.115791851	1.292735394	1.45902682
22898	0.031938861	0.104110495	0.604498649
22899	0.806108375	0.490366707	1.774745189
22900	0.051038286	0.37147621	0.267378109
22902	0.569950571	1.656881427	1.544368591
22903	0.21909663	0.467412832	0.012165905
22904	0.569777509	0.044620231	0.707305185
22905	0.106102103	1.519137707	1.004841721
22906	1.158791213	1.407429535	1.971305227
22907	0.104085805	0.383811175	0.137575642
22908	0.353356092	0.314999834	1.674837622
22909	0.252330483	0.115165547	0.256264195
22911	0.673411359	2.200311121	2.034716294
22913	0.287857224	0.086515825	0.55474465
22914	1.138859171	0.930933514	0.388875952
22915	0.116829227	0.943785494	0.470660197
22916	0.346721292	0.081053278	0.618461626
22918	0.453896034	0.958364636	0.324918734
22919	0.307038477	0.745577831	0.71724454
22920	0.39882426	1.126386526	1.257341565
22921	0.56560324	0.987789459	0.209520266
22924	0.679064041	1.587561193	1.91558639
22925	0.563187648	0.721736562	1.692077066
22926	0.580823654	0.811771336	0.220510163
22927	0.135937316	0.090767344	0.143078928
22928	0.297452329	0.498585555	0.60507083
22929	0.401731754	2.009997876	2.664087381
22930	0.246144379	0.523943926	0.86834389
22932	0.186383155	0.269489009	1.385411833
22933	0.258644714	0.595514563	0.712049017
22934	0.144377185	0.093687902	0.228430908
22936	0.566609568	0.464954703	0.14114493
22937	0.097270715	0.541152082	0.03857638
22938	0.582400625	0.688713252	0.401617353
22941	0.418421234	0.944059995	2.727166456
22943	0.184153223	1.27113805	0.420278528
22944	0.64176975	0.888420937	0.648296831
22948	0.890756009	2.353500014	0.653920721
22950	0.113616034	0.323274954	0.612369107
22953	0.503877746	0.904306114	0.208713594
22954	0.40407194	2.976261238	0.670297853
22955	0.558476244	0.606082241	0.470245804
22974	0.231693718	0.360739758	0.126163917
22976	0.080856313	0.037660626	0.086361088
22977	0.142493076	0.836817424	0.169986113
22978	0.314244377	0.18982509	0.760492392
22979	1.231556865	1.311292126	0.435502648
22980	1.287810886	0.502480034	0.630006832
22981	0.027924212	0.411083467	1.397558692
22982	0.094652262	1.316571131	1.823041511
22983	0.438130897	0.954683868	1.065453158
22984	1.004421403	0.70341806	0.398568855
22985	0.212561465	1.0231097	0.252521607
22986	0.686701698	0.760255866	3.402852414
22987	0.566875497	0.756179259	1.507350265
22989	0.11988322	0.099023024	0.068855299
22990	0.607116453	0.75916937	0.382422155
22992	0.222625114	0.198753749	0.529042537
22993	0.836227344	0.687216656	0.821890826
22994	0.023388595	0.334355343	0.222230502
22995	0.416300362	0.396040579	0.680092739
22996	0.750009229	0.46120348	0.735508984
22997	0.4322331	0.329312213	0.528510541
22998	0.194147917	0.895649921	1.332373672
22999	0.767777195	2.139996679	1.298354876
23001	1.065163885	2.278152962	2.468758094
23002	0.398220167	0.659512847	0.27011843
23005	0.059166125	0.242587124	0.113581514
23007	1.022693536	0.32126626	1.434104518
23008	0.606238299	0.788889694	1.338721683
23011	0.771216502	0.347373764	0.583634988
23012	0.808291093	0.411431024	0.354113584
23013	0.035861131	0.597789511	1.567106084
23014	0.141507765	0.898818365	1.289964922
23015	0.985930845	0.837717038	2.074689869
23016	1.012372497	1.462536769	1.82044031
23017	0.230616742	0.91071735	1.897030515
23019	1.262516318	0.824692252	1.624643042
23020	0.445842991	2.114199223	0.940249565
23022	1.524933163	0.820081655	0.69144452
23023	0.356687502	0.473542693	0.631571367
23024	0.172518386	0.174831319	0.684641608
23025	0.737897195	0.169022882	1.303515186
23026	0.001943074	1.11701578	2.472025378
23028	0.500438056	0.027653351	1.392906127
23029	0.538235571	0.981784814	0.403631005
23030	0.736208444	2.016577198	1.609785271
23031	0.310908563	0.716021748	1.310234182
23032	0.243411595	0.796028476	1.073681636
23033	0.829009001	0.77674554	2.593717577
23034	0.633684729	1.180782382	0.754484911
23035	0.757158346	0.443714813	0.680556345
23036	0.142083893	1.120160908	0.521408429
23037	0.614703603	0.063186714	0.796928243
23038	0.407866264	0.512364534	0.593846824
23039	0.563913578	1.008333556	1.624558052
23040	1.043908678	2.125607022	2.15909327
23041	0.588593061	1.369639909	0.757558019
23042	0.425720368	1.67778145	0.154184698
23043	0.620130139	0.657320287	0.304910503
23046	0.023562242	1.198930201	1.541473889
23047	0.815382985	0.68956311	1.133985484
23048	0.616755101	1.986145862	1.647982294
23049	0.04795897	0.37517985	0.392847422
23051	0.601864153	2.439892426	3.555808381
23052	0.896588306	0.778913759	0.520638842
23053	0.16142352	1.552533636	0.80794
23054	0.818753855	0.018144525	1.018079375
23059	1.254171776	2.355697728	0.643168566
23060	0.602907988	0.719290307	0.795674425
23061	0.878312775	0.351581862	1.085473573
23062	0.478408628	1.962438573	1.089060984
23063	0.273998624	1.866826084	0.603332448
23064	0.051007627	0.371619468	0.652416236
23065	0.367839876	0.822493772	1.242942671
23066	0.011397991	0.461599007	0.159512949
23067	0.287533277	0.162286477	0.513003126
23070	0.299472866	0.646232854	0.32709907
23071	0.243058123	0.654452947	0.385872659
23072	0.345500559	0.815605927	1.471903889
23074	0.169705251	0.283200223	0.183621249
23075	0.502647063	1.580933765	0.313279479
23076	0.153192778	1.962392531	1.796407354
23077	1.236021199	1.549813931	0.776375729
23078	1.178301107	1.067915509	1.33531408
23080	0.821752042	0.207716067	1.234902654
23081	0.077290833	0.779638742	1.289059196
23082	0.485844656	0.383976926	1.260426216
23085	0.597660379	0.743250934	1.716116099
23086	1.318158015	1.567396472	4.616184634
23089	0.153740843	0.806042486	1.83458113
23090	0.294648036	0.170186961	0.093303633
23091	0.74524283	0.800033331	1.112927383
23092	0.453244518	0.942735686	0.844859287
23093	0.810808804	1.57364796	0.854966098
23094	0.698695315	0.428687734	0.962222754
23095	0.064164752	0.518974119	0.172274669
23096	0.584959023	0.073913427	0.678633931
23097	0.713114213	2.875654915	2.067396017
23098	0.455490965	0.402007791	0.167248459
23099	0.259991839	0.432976903	0.903298599
23101	0.219598215	0.025240754	0.069207243
23102	0.580895535	0.164104503	1.962651921
23105	0.050764207	0.198415036	0.522274185
23107	0.223872896	0.751194214	0.772308186
23108	0.09700012	0.315778686	0.989381645
23109	0.167863233	0.886424678	1.902430187
23111	0.666627977	1.844220449	1.148728366
23112	0.359007197	1.069279184	0.434845789
23113	0.354036594	1.053838943	0.255104916
23114	0.840925201	1.82557287	1.593340499
23116	0.472080595	0.935187999	0.714913098
23118	1.031993552	0.064496992	0.041518882
23119	0.686673796	0.692153166	0.750985042
23120	0.632117802	0.730639375	0.804328628
23122	0.561228637	0.579137625	1.777432879
23125	0.184851587	0.437266164	1.037123693
23126	0.3529182	0.852989085	1.258594078
23127	0.13974991	0.350242202	1.168238109
23129	0.332437128	0.92683151	1.219550929
23130	0.104473198	0.458437131	0.256921953
23131	1.177939939	0.465329161	0.998506236
23132	1.585339089	2.923692777	1.217404558
23133	0.79074729	1.307326851	0.124368778
23135	0.542720232	0.627859311	2.619726333
23136	0.330704744	0.206526764	0.837525428
23137	0.440696911	0.206649799	0.466897585
23138	0.271325446	0.510302901	0.07346255
23139	0.649850814	1.270883301	1.26589684
23140	0.451386313	0.433999734	0.673825046
23141	0.464880215	0.568675926	1.125330746
23142	0.546035936	0.158669375	1.910264155
23143	0.1093235	0.80010197	0.915342454
23144	0.860566505	0.443987593	1.958516004
23148	0.30990588	0.696237974	0.451401687
23149	0.19266625	0.927760322	0.088740459
23150	0.87394087	0.972960271	0.47750674
23151	0.325382861	0.072303088	1.152680434
23152	0.115370444	0.275022095	0.655739212
23154	0.568247939	0.494313161	1.220193864
23155	0.66058912	0.145525009	0.484258219
23157	1.555140152	2.145769951	4.826813732
23158	0.545439329	1.478973513	1.393115199
23160	0.176285962	3.101064302	0.655099989
23161	0.675037602	1.638494504	0.81308055
23162	0.400901061	0.927554192	0.169501483
23163	0.194216177	1.056410845	1.370073613
23164	0.413367234	1.347139031	0.384430039
23165	1.444916826	0.180569478	1.149124942
23166	0.117959034	0.276169593	0.170169374
23167	0.225575803	0.125174663	3.366819486
23168	0.267835567	0.346479999	0.876257247
23169	0.935677232	1.032846672	0.312384486
23170	0.661202068	0.590369359	0.377545114
23171	0.539153523	1.149104286	1.050752866
23172	0.513041133	0.875124544	0.959081199
23173	0.302662471	0.77970468	0.662763178
23174	0.931750795	1.482993068	0.460667313
23175	0.561683233	1.924945457	2.139624496
23176	0.193109038	1.257058804	0.84793065
23177	0.516927267	0.273206839	0.197362728
23178	0.249203364	1.54212169	0.87486068
23179	0.487421511	0.065523787	0.368100767
23180	1.760359502	0.413671209	0.155849575
23181	0.619785925	0.515333038	0.497444483
23185	1.054084858	2.245955624	1.452736254
23186	0.368872305	1.423251618	1.748102424
23187	0.858236619	1.094615243	1.454520895
23189	1.270681476	1.511594303	1.511017587
23190	0.262210257	0.750403696	1.139706228
23191	0.775031763	1.198999376	0.055841607
23192	0.540457887	0.29848953	0.845282653
23193	1.152431233	0.341039523	0.889054711
23194	0.284667111	1.248681003	1.158070764
23195	0.010089673	0.23277002	0.113481754
23196	0.679982294	0.768455036	0.560934685
23197	0.165155294	0.290784587	0.629056558
23198	0.485847448	0.934789888	0.782633952
23199	0.270338402	2.651874734	0.407286713
23200	0.17268229	0.521426714	0.380205667
23201	0.817465696	1.550995943	0.442841321
23203	0.172644564	1.464333635	0.063097472
23204	0.078649249	0.129570958	0.933823837
23205	0.113244097	1.017268293	0.947562133
23207	0.615279143	0.510306749	1.348016066
23208	0.49874531	0.055070469	0.611302428
23209	0.405909274	2.411754408	0.403203241
23210	1.135714722	0.137361744	0.580089336
23211	0.355856465	1.272067899	0.942096833
23212	0.198689318	0.017786718	0.240486458
23213	0.45163566	0.099683843	0.444413698
23214	0.360379805	0.101715023	0.759537831
23215	0.862851724	2.404876505	1.075628488
23216	0.287870909	0.469449438	0.290579906
23217	0.162690738	0.167200238	0.602466154
23218	0.570372836	0.542777534	0.336711947
23219	1.130282301	2.292598465	0.095960064
23220	0.02000806	0.160031485	0.527457373
23221	0.164867635	0.025637934	0.025317235
23223	0.560979314	0.68834479	0.525923422
23224	0.103194129	0.054286415	0.041752667
23225	0.603387391	1.334111538	0.97537076
23228	0.682380164	1.787375151	1.719886218
23229	0.705103487	1.568640225	1.813425633
23230	0.652093131	0.294495746	0.273355898
23232	0.056842348	0.198970947	0.031781927
23233	0.553454899	0.768028249	0.070248539
23234	0.378889136	0.477815353	0.457596612
23235	1.166375484	0.455392904	1.199526305
23236	1.305956351	2.163505176	2.624432033
23237	0.714184138	1.411425189	0.317601126
23239	0.293507269	1.026259337	0.466094037
23240	0.383046834	0.819120129	0.690960628
23241	0.231244911	1.248455495	1.459502447
23242	0.551399361	1.618629889	0.86099794
23243	0.048702616	0.544243252	0.598812029
23244	0.882133585	0.848855005	0.569887526
23245	0.415072959	1.66012715	0.878831322
23246	1.440731575	0.552537221	1.427930388
23247	0.450238837	1.126812922	2.095836625
23248	0.447320597	0.895046454	0.002742266
23250	2.944706165	3.19669587	1.627381889
23251	0.19612521	0.698106988	2.878827681
23252	0.26616036	0.254680353	0.815796135
23253	0.66603217	0.336084029	0.972061244
23254	0.542224544	0.942142567	0.884974376
23255	0.467798709	0.295049759	0.334199111
23256	0.008137356	0.024464736	1.979262312
23258	0.689284814	1.516400694	0.547717626
23259	0.381361034	0.300832775	0.510893173
23261	0.530376667	0.488647538	2.806779088
23262	0.319263327	0.02094407	0.615852553
23263	0.777651462	1.331660758	1.181095052
23264	0.669307669	2.004131446	1.678958992
23265	0.761272489	0.818295097	2.305301811
23266	0.561480259	0.463757248	1.816684508
23268	0.081567095	0.342902861	0.345235948
23269	0.053424722	0.307495734	1.380647976
23270	0.226494891	0.794135728	1.754717594
23271	1.3356475	1.49265409	1.931578124
23272	0.783235108	2.298466207	1.689431557
23274	0.05485047	0.063037589	0.892581195
23275	0.958952037	1.104413967	1.040959004
23276	0.622995231	0.941924966	0.831049234
23277	0.106624983	0.674100829	0.699123548
23279	0.705966626	1.246365059	0.064308275
23281	0.401611612	0.868352152	2.217119503
23283	0.335786792	1.151608691	1.053503988
23284	0.468459651	0.448273307	1.389140618
